101|157|179|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||150|24|||4.8|9.6|9.6|1.63|3|3||May 27 2015  3:54PM
101|158|187|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||166|51|||10.2|20.4|20.4|1.63|3|3||May 27 2015  3:54PM
101|159|174|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||101|34|||6.8|13.6|13.6|1.63|3|3||May 27 2015  3:54PM
101|160|176|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||90|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|161|188|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||61|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|162|175|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||140|38|||7.6|15.2|15.2|1.63|3|3||May 27 2015  3:54PM
101|163|177|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||107|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|164|180|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||50|27|||5.4|10.8|10.8|1.63|3|3||May 27 2015  3:54PM
101|165|182|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||88|28|||5.6|11.2|11.2|1.63|3|3||May 27 2015  3:54PM
101|166|183|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||105|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|167|184|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||92|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|168|181|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||77|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|169|185|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||95|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|170|186|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||95|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|171|189|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||170|56|||11.2|22.4|22.4|1.63|3|3||May 27 2015  3:54PM
101|172|190|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||80|27|||5.4|10.8|10.8|1.63|3|3||May 27 2015  3:54PM
101|173|191|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|26|||5.2|10.4|10.4|1.63|3|3||May 27 2015  3:54PM
101|174|192|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||100|26|||5.2|10.4|10.4|1.63|3|3||May 27 2015  3:54PM
101|175|194|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||80|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|176|196|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||135|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|177|197|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||135|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|178|199|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||110|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|179|198|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||110|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|180|195|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||110|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
