101|792|5083||1||Feb 15 2016  1:12PM
101|793|5104||1||Feb 15 2016  3:01PM
101|794|249171||1||Feb 16 2016 11:42AM
101|796|249171||1||Feb 16 2016 11:55AM
101|797|249171||1||Feb 16 2016 12:12PM
101|798|249171||1||Feb 16 2016 12:20PM
101|799|253492||1||Feb 16 2016 12:48PM
101|800|5044||1||Feb 16 2016  1:51PM
101|801|16991||1||Feb 17 2016 10:49AM
101|802|254205||1||Feb 19 2016  3:00PM
101|803|5088||1||Feb 22 2016 12:46PM
101|804|5088||1||Feb 22 2016  1:29PM
101|805|5088||1||Feb 22 2016  2:04PM
101|806|252962||1||Feb 22 2016  2:56PM
101|807|254115||1||Feb 23 2016  6:00PM
101|808|254115||1||Feb 23 2016  6:38PM
101|809|254115||1||Feb 23 2016  6:53PM
101|810|15559||1||Feb 25 2016  1:03PM
101|811|5105||1||Feb 25 2016 10:53AM
101|812|13690||1||Feb 26 2016  1:28PM
101|814|5088||1||Feb 26 2016  4:38PM
101|815|5109||1||Feb 29 2016  8:53AM
101|816|249024||1||Feb 29 2016 12:17PM
101|817|253814||1||Mar  1 2016  7:31AM
101|818|253997||1||Mar  2 2016 10:49AM
101|819|254205||1||Mar  2 2016  2:38PM
101|821|13690||1||Mar  5 2016  9:18AM
101|822|254115||1||Mar  7 2016  9:47AM
101|824|249147||1||Mar  8 2016  6:00PM
101|825|249147||1||Mar  8 2016  6:08PM
101|826|15421||1||Mar 10 2016 11:35AM
101|827|15421||1||Mar 10 2016 11:47AM
101|831|13690||1||Mar 11 2016  7:50AM
101|836|249024||1||Mar 14 2016  9:53AM
101|840|13690||1||Mar 16 2016  8:44AM
101|842|249303||1||Mar 16 2016  9:59AM
101|843|249303||1||Mar 16 2016 10:35AM
101|844|254042||1||Mar 16 2016  2:15PM
101|845|254042||1||Mar 16 2016  2:18PM
101|846|254042||1||Mar 16 2016  2:22PM
101|847|250266||1||Mar 17 2016  9:41AM
101|848|5016||1||Mar 17 2016 10:23AM
101|849|5016||1||Mar 17 2016 10:36AM
101|850|5016||1||Mar 17 2016 10:51AM
101|853|254534||1||Mar 17 2016 12:55PM
101|854|5110||1||Mar 18 2016  1:22PM
101|855|5083||1||Mar 18 2016  1:41PM
101|856|5083||1||Mar 18 2016  2:13PM
101|857|5083||1||Mar 18 2016  2:38PM
101|858|5083||1||Mar 18 2016  2:50PM
101|859|5083||1||Mar 18 2016  3:11PM
101|860|5109||1||Mar 18 2016  3:16PM
101|861|5105||1||Mar 20 2016  3:48PM
101|862|253872||1||Mar 24 2016  3:03PM
101|863|249171||1||Mar 21 2016  8:51PM
101|864|249171||1||Mar 21 2016  8:57PM
101|865|249171||1||Mar 21 2016  9:05PM
101|866|252962||1||Mar 22 2016 10:35AM
101|867|249303||1||Mar 23 2016 12:16PM
101|868|15421||1||Mar 24 2016  8:39AM
