101|3505|LODNG|||Jun 21 2005  3:50PM
101|3506|LODNG|150||Jun 21 2005  3:50PM
101|3507|LODNG|145||Jun 21 2005  3:50PM
101|3508|LODNG|||Jun 21 2005  3:50PM
101|3509|LODNG|183||Jun 21 2005  3:50PM
101|3510|LODNG|120||Jun 21 2005  3:50PM
101|3511|LODNG|||Jun 21 2005  3:50PM
101|3512|LODNG|||Jun 21 2005  3:50PM
101|3513|LODNG|273||Jun 21 2005  3:50PM
101|3514|LODNG|||Jun 21 2005  3:50PM
101|3515|LODNG|229||Jun 21 2005  3:50PM
101|3516|LODNG|172||Jun 21 2005  3:50PM
101|3517|LODNG|||Jun 21 2005  3:50PM
101|3518|LODNG|||Jun 21 2005  3:50PM
101|3519|LODNG|||Jun 21 2005  3:50PM
101|3520|LODNG|||Jun 21 2005  3:50PM
101|3521|LODNG|||Jun 21 2005  3:50PM
101|3522|LODNG|||Jun 21 2005  3:50PM
101|3523|LODNG|||Jun 21 2005  3:50PM
101|3524|LODNG|||Jun 21 2005  3:50PM
101|3525|LODNG|||Jun 21 2005  3:50PM
101|3526|LODNG|214||Jun 21 2005  3:50PM
101|3527|LODNG|||Jun 21 2005  3:50PM
101|3528|LODNG|||Jun 21 2005  3:50PM
101|3529|LODNG|||Jun 21 2005  3:50PM
101|3530|LODNG|||Jun 21 2005  3:50PM
101|3531|LODNG|||Jun 21 2005  3:50PM
101|3532|LODNG|||Jun 21 2005  3:50PM
101|3533|LODNG|||Jun 21 2005  3:50PM
101|3534|LODNG|||Jun 21 2005  3:50PM
101|3535|LODNG|162||Jun 21 2005  3:50PM
101|3536|LODNG|||Jun 21 2005  3:50PM
101|3537|LODNG|||Jun 21 2005  3:50PM
101|3538|LODNG|109||Jun 21 2005  3:50PM
101|3539|LODNG|259||Jun 21 2005  3:50PM
101|3540|LODNG|||Jun 21 2005  3:50PM
101|3541|LODNG|||Jun 21 2005  3:50PM
101|3542|LODNG|||Jun 21 2005  3:50PM
101|3543|LODNG|144||Jun 21 2005  3:50PM
101|3544|LODNG|||Jun 21 2005  3:50PM
101|3545|LODNG|237||Jun 21 2005  3:50PM
101|3546|LODNG|241||Jun 21 2005  3:50PM
101|3548|LODNG|||Jun 21 2005  3:50PM
101|3549|LODNG|||Jun 21 2005  3:50PM
101|3550|LODNG|||Jun 21 2005  3:50PM
101|3551|LODNG|||Jun 21 2005  3:50PM
101|3552|LODNG|107||Jun 21 2005  3:50PM
101|3553|LODNG|||Jun 21 2005  3:50PM
101|3555|LODNG|||Jun 21 2005  3:50PM
101|3557|UNDEF|||Mar 10 2011 12:08AM
101|3558|LODNG|||Jun 21 2005  3:50PM
101|3559|LODNG|||Jun 21 2005  3:50PM
101|3560|LODNG|||Jun 21 2005  3:50PM
101|3561|LODNG|||Jun 21 2005  3:50PM
101|3562|LODNG|||Jun 21 2005  3:50PM
101|3563|LODNG|||Jun 21 2005  3:50PM
101|3564|LODNG|||Jun 21 2005  3:50PM
101|3565|LODNG|||Jun 21 2005  3:50PM
101|3568|LODNG|||Jun 21 2005  3:50PM
101|3570|LODNG|||Jun 21 2005  3:50PM
101|3571|UNDEF|||Oct 22 2009 11:23PM
101|3572|LODNG|||Jun 21 2005  3:50PM
101|3573|LODNG|||Jun 21 2005  3:50PM
101|3574|LODNG|||Jun 21 2005  3:50PM
101|3575|LODNG|||Jun 21 2005  3:50PM
101|3577|LODNG|||Jun 21 2005  3:50PM
101|3579|LODNG|||Jun 21 2005  3:50PM
101|3581|LODNG|||Jun 21 2005  3:50PM
101|3582|LODNG|||Jun 21 2005  3:50PM
101|3583|LODNG|||Jun 21 2005  3:50PM
101|3584|LODNG|||Jun 21 2005  3:50PM
101|3585|LODNG|||Jun 21 2005  3:50PM
101|3586|LODNG|248||Jun 21 2005  3:50PM
101|3587|LODNG|||Jun 21 2005  3:50PM
101|3588|LODNG|||Jun 21 2005  3:50PM
101|3590|LODNG|||Jun 21 2005  3:50PM
101|3591|LODNG|||Jun 21 2005  3:50PM
101|3592|LODNG|200||Jun 21 2005  3:50PM
101|3593|LODNG|||Jun 21 2005  3:50PM
101|3595|LODNG|||Jun 21 2005  3:50PM
101|3596|UNDEF|||Apr  4 2011 11:06PM
101|3598|LODNG|||Jun 21 2005  3:50PM
101|3599|LODNG|202||Jun 21 2005  3:50PM
101|3603|LODNG|||Jun 21 2005  3:50PM
101|3604|UNDEF|||Jun 20 2009 11:12PM
101|3608|UNDEF|||Feb 26 2010 12:37AM
101|361|UNDEF|||Sep  4 2010 11:22PM
101|3612|LODNG|193||Jun 21 2005  3:50PM
101|3614|UNDEF|||Aug 29 2013 11:16PM
101|3615|LODNG|265||Jun 21 2005  3:50PM
101|3617|UNDEF|||Jul 10 2013 11:17PM
101|3619|UNDEF|||Jun 16 2009 11:10PM
101|3620|LODNG|||Jun 21 2005  3:50PM
101|3621|UNDEF|||Nov 13 2009 12:42AM
101|3622|LODNG|||Jun 21 2005  3:50PM
101|3623|LODNG|123||Jun 21 2005  3:50PM
101|3624|LODNG|||Jun 21 2005  3:50PM
101|3625|LODNG|||Jun 21 2005  3:50PM
101|3626|UNDEF|||Jan 28 2015 10:45PM
101|3627|UNDEF|||Jun 24 2016 11:34PM
101|3628|LODNG|||Jun 21 2005  3:50PM
101|3629|LODNG|118||Jun 21 2005  3:50PM
101|3631|LODNG|||Jun 21 2005  3:50PM
101|3632|LODNG|||Jun 21 2005  3:50PM
101|3633|LODNG|||Jun 21 2005  3:50PM
101|3634|LODNG|||Jun 21 2005  3:50PM
101|3635|LODNG|||Jun 21 2005  3:50PM
101|3636|LODNG|||Jun 21 2005  3:50PM
101|3637|LODNG|218||Jun 21 2005  3:50PM
101|3638|LODNG|165||Jun 21 2005  3:50PM
101|3639|LODNG|||Jun 21 2005  3:50PM
101|3640|LODNG|166||Jun 21 2005  3:50PM
101|3641|LODNG|247||Jun 21 2005  3:50PM
101|3642|LODNG|196||Jun 21 2005  3:50PM
101|3643|LODNG|257||Jun 21 2005  3:50PM
101|3644|LODNG|||Jun 21 2005  3:50PM
101|3645|LODNG|||Jun 21 2005  3:50PM
101|3646|LODNG|||Jun 21 2005  3:50PM
101|3647|LODNG|||Jun 21 2005  3:50PM
101|3648|LODNG|||Jun 21 2005  3:50PM
101|3649|LODNG|217||Jun 21 2005  3:50PM
101|3650|LODNG|219||Jun 21 2005  3:50PM
101|3651|LODNG|||Jun 21 2005  3:50PM
101|3652|LODNG|||Jun 21 2005  3:50PM
101|3653|LODNG|||Jun 21 2005  3:50PM
101|3654|LODNG|176||Jun 21 2005  3:50PM
101|3655|LODNG|||Jun 21 2005  3:50PM
101|3656|LODNG|||Jun 21 2005  3:50PM
101|3657|LODNG|||Jun 21 2005  3:50PM
101|3658|LODNG|||Jun 21 2005  3:50PM
101|3659|LODNG|||Jun 21 2005  3:50PM
101|3660|LODNG|171||Jun 21 2005  3:50PM
101|3661|LODNG|||Jun 21 2005  3:50PM
101|3662|LODNG|||Jun 21 2005  3:50PM
101|3663|LODNG|||Jun 21 2005  3:50PM
101|3664|LODNG|||Jun 21 2005  3:50PM
101|3665|LODNG|155||Jun 21 2005  3:50PM
101|3666|LODNG|254||Jun 21 2005  3:50PM
101|3667|LODNG|||Jun 21 2005  3:50PM
101|3668|LODNG|182||Jun 21 2005  3:50PM
101|3669|LODNG|||Jun 21 2005  3:50PM
101|3670|LODNG|||Jun 21 2005  3:50PM
101|3671|LODNG|||Jun 21 2005  3:50PM
101|3672|LODNG|89||Jun 21 2005  3:50PM
101|3673|LODNG|||Jun 21 2005  3:50PM
101|3674|LODNG|||Jun 21 2005  3:50PM
101|3675|LODNG|||Jun 21 2005  3:50PM
101|3676|LODNG|||Jun 21 2005  3:50PM
101|3677|LODNG|103||Jun 21 2005  3:50PM
101|3678|LODNG|||Jun 21 2005  3:50PM
101|3679|LODNG|||Jun 21 2005  3:50PM
101|3680|LODNG|||Jun 21 2005  3:50PM
101|3681|LODNG|||Jun 21 2005  3:50PM
101|3682|LODNG|||Jun 21 2005  3:50PM
101|3683|LODNG|||Jun 21 2005  3:50PM
101|3684|LODNG|||Jun 21 2005  3:50PM
101|3685|LODNG|||Jun 21 2005  3:50PM
101|3686|LODNG|||Jun 21 2005  3:50PM
101|3687|LODNG|102||Jun 21 2005  3:50PM
101|3688|LODNG|||Jun 21 2005  3:50PM
101|3689|LODNG|111||Jun 21 2005  3:50PM
101|3690|LODNG|116||Jun 21 2005  3:50PM
101|3691|LODNG|||Jun 21 2005  3:50PM
101|3692|LODNG|124||Jun 21 2005  3:50PM
101|3693|LODNG|||Jun 21 2005  3:50PM
101|3694|LODNG|||Jun 21 2005  3:50PM
101|3695|LODNG|131||Jun 21 2005  3:50PM
101|3696|LODNG|||Jun 21 2005  3:50PM
101|3697|LODNG|||Jun 21 2005  3:50PM
101|3698|LODNG|||Jun 21 2005  3:50PM
101|3699|LODNG|||Jun 21 2005  3:50PM
101|3700|LODNG|192||Jun 21 2005  3:50PM
