101|2|EXP|CT_EXCEPTION|Y|N|2291||Y|Y||Jul 11 2015  2:17AM
101|2|EXP|CT_EXCEPTION|Y|N|2293||Y|Y||Jul 29 2015  3:02PM
101|2|EXP|CT_EXCEPTION|Y|N|2302||Y|Y||Oct 27 2017  9:38PM
101|2|EXP|CT_EXPENSE_CONFIG|Y|Y|2000||Y|Y||Jan 22 2011  2:17AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01023|N|Y||Dec 18 2007  9:05PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01041|N|Y||Jul  1 2008  6:44PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01042|N|Y||Jul  1 2008  6:44PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01043|N|Y||Jul  1 2008  6:45PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01044|N|Y||Jul  1 2008  6:45PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01045|N|Y||Jul  1 2008  6:45PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01051|N|Y||Sep 22 2009  6:38PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01052|N|Y||Sep 22 2009  6:33PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01053|N|Y||Sep 22 2009  6:33PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01054|N|Y||Sep 22 2009  6:33PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01061|N|Y||Mar  4 2010  5:31PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01071|N|Y||Apr 15 2010  6:41PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01072|N|Y||Apr 15 2010  6:41PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01081|Y|Y||Aug 19 2010  2:16AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01082|Y|Y||Aug 19 2010  2:17AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01083|Y|Y||Aug 25 2010  2:07PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01084|Y|Y||May 15 2013  1:10AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01085|Y|Y||Aug 12 2013 10:55PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01086|Y|Y||Apr 30 2014  6:32PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01087|Y|Y||Jul  6 2015  1:54PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01088|Y|Y||Jul 29 2015  2:53PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01089|Y|Y||Aug  4 2015  4:04PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01090|Y|Y||Nov 10 2015  9:53AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||01091|Y|Y||Dec 14 2015  4:15PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||AIRFR|Y|Y||Sep 28 2006  4:02AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||BANKF|N|Y||Jan 14 2008  7:36PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||BRKFT|Y|Y||Nov  9 2006  6:57PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||BUSML|Y|Y||Sep 28 2006  4:18AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||BUSPR|N|Y||Jan 14 2008  7:35PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||BUSXX|Y|Y||Sep 28 2006  4:02AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CAREX|Y|Y||Jun 21 2005  3:51PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CARMA|Y|Y||Apr 25 2007  4:36AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CARMI|Y|Y||Apr 25 2007  4:38AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CAROL|Y|Y||Apr 25 2007  4:36AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CARRT|Y|Y||Sep 28 2006  4:02AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CARWA|Y|Y||Apr 25 2007  4:37AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CELPH|N|Y||Jan 14 2008  7:35PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||COMMU|Y|Y||Jun 21 2005  3:55PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CSHAD|Y|Y||Jun 21 2005  3:51PM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CSHRN|Y|Y||Sep 28 2006  4:29AM
101|2|EXP|CT_EXPENSE_TYPE|Y|N||CURGL|Y|Y||Jun 21 2005  3:51PM
