101|3084|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3084|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3084|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3084|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3085|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3085|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3085|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3085|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3086|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3086|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3086|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3086|REQ_TRAVELER|RO||Nov 17 2012  4:26AM
101|3087|REQ_MANAGER|RO||Nov 17 2012  4:26AM
101|3087|REQ_PROCESSOR1|RO||Nov 17 2012  4:26AM
101|3087|REQ_PROCESSOR2|RO||Nov 17 2012  4:26AM
101|3087|REQ_TRAVELER|RW||Nov 17 2012  4:26AM
101|3088|REQ_MANAGER|RO||Dec 15 2012  3:55AM
101|3088|REQ_PROCESSOR1|RO||Dec 15 2012  3:55AM
101|3088|REQ_PROCESSOR2|RO||Dec 15 2012  3:55AM
101|3088|REQ_TRAVELER|RW||Dec 15 2012  3:55AM
101|3089|REQ_MANAGER|RO||Dec 15 2012  3:55AM
101|3089|REQ_PROCESSOR1|RO||Dec 15 2012  3:55AM
101|3089|REQ_PROCESSOR2|RO||Dec 15 2012  3:55AM
101|3089|REQ_TRAVELER|RW||Dec 15 2012  3:55AM
101|3090|ACCT_CLERK|HD||Dec 15 2012  3:55AM
101|3090|ACCT_MANAGER|HD||Dec 15 2012  3:55AM
101|3090|MANAGER|RW||Dec 15 2012  3:55AM
101|3090|TRAVELER|HD||Dec 15 2012  3:55AM
101|3091|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3091|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3091|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3092|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3092|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3092|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3093|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3093|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3093|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3094|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3094|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3094|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3095|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3095|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3095|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3096|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3096|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3096|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3097|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3097|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3097|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3098|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3098|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3098|PURCH_USER|RW||Jan 19 2013  3:55AM
101|3099|PURCH_APRVR|RO||Jan 19 2013  3:55AM
101|3099|PURCH_PROCESSOR|RW||Jan 19 2013  3:55AM
101|3099|PURCH_USER|RW||Jan 19 2013  3:55AM
