101|1458226|2020|2032|25|1|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015  7:27AM
101|1458227|2020|2034|23|1|SYST|203361|58.33|58.33|58.33|58.33|58.33|58.33|58.33|58.33|0|||Jun  5 2015  7:27AM
101|1458229|2020|2034|23|1|SYST|203361|6.33|6.33|6.33|6.33|6.33|6.33|6.33|6.33|0|||Jun  5 2015  7:27AM
101|1458230|2020|2034|23|1|SYST|203361|14.83|14.83|14.83|14.83|14.83|14.83|14.83|14.83|0|||Jun  5 2015  7:27AM
101|1458249|2018|2028|16|1|SYST|203361|272.73|272.73|272.73|272.73|272.73|272.73|272.73|272.73|0|||Jun  5 2015  7:42AM
101|1458251|2018|2027|10|1|SYST|203361|361.56|361.56|361.56|361.56|361.56|361.56|361.56|361.56|0|||Jun  5 2015  7:42AM
101|1458253|2018|2027|13|1|SYST|203361|15.33|15.33|15.33|15.33|15.33|15.33|15.33|15.33|0|||Jun  5 2015  7:42AM
101|1458259|2018|2027|11|1|SYST|203361|32.47|32.47|32.47|32.47|44.63|44.63|44.63|44.63|0|||Jun  5 2015  7:42AM
101|1458269|2018|2027|9|1|SYST|203361|-5.97|-5.97|-5.97|-5.97|-5.97|-5.97|-5.97|-5.97|0|||Jun  5 2015  7:49AM
101|1458270|2018|2027|9|1|SYST|203361|-8.02|-8.02|-8.02|-8.02|-8.02|-8.02|-8.02|-8.02|0|||Jun  5 2015  7:49AM
101|1458271|2018|2027|19|1|PROC|203361|1.73|1.73|1.73|1.73|1.73|1.73|1.73|1.73|0|||Jun  5 2015  7:49AM
101|1458274|2018|2027|9|1|SYST|203361|21.64|21.64|21.64|21.64|21.64|21.64|21.64|21.64|0|||Jun  5 2015  7:49AM
101|1458530|2020|2032|25|99|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015 12:48PM
101|1458532|2017|2022|7|1|SYST|203361|10.71|10.71|10.71|10.71|10.71|10.71|10.71|10.71|0|||Jun  5 2015 12:53PM
101|1458535|2017|2019|5|99|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015 12:55PM
101|1458568|2015|2015|1|99|SYST|203361|0|0|0|0|0|0|0|0|0|||Jun  5 2015 12:56PM
101|1461416|2019|2031|20|1|SYST|203361|7.12|7.12|7.12|7.12|7.12|7.12|7.12|7.12|0|||Jun  9 2015 11:36AM
101|1461417|2019|2031|20|1|SYST|203361|5.14|5.14|5.14|5.14|5.14|5.14|5.14|5.14|0|||Jun  9 2015 11:36AM
101|1461418|2019|2031|20|1|SYST|203361|-1.38|-1.38|-1.38|-1.38|-1.38|-1.38|-1.38|-1.38|0|||Jun  9 2015 11:36AM
101|1461420|2019|2031|20|2|SYST|203361|10.07|10.07|10.07|10.07|10.07|10.07|10.07|10.07|0|||Jun  9 2015 11:36AM
101|1461566|2015|2016|2|1|SYST|203361|83.33|83.33|83.33|83.33|83.33|83.33|83.33|83.33|0|||Jun  9 2015  2:37PM
101|1461567|2015|2016|2|1|SYST|203361|-7.8|-7.8|-7.8|-7.8|-7.8|-7.8|-7.8|-7.8|0|||Jun  9 2015  2:37PM
101|1461568|2015|2016|2|1|SYST|203361|83.33|83.33|83.33|83.33|83.33|83.33|83.33|83.33|0|||Jun  9 2015  2:37PM
101|1564242|2017|2024|6|2|SYST|203361|158.43|158.43|0|0|158.43|158.43|0|0|0|||Oct  8 2015  9:46AM
101|1564246|2017|2021|8|2|SYST|203361|103.8|103.8|0|0|103.8|103.8|0|0|0|||Oct  8 2015  9:44AM
101|1564247|2017|2021|8|2|SYST|203361|580.6|580.6|0|0|580.6|580.6|0|0|0|||Oct  8 2015  9:44AM
101|1564248|2017|2021|8|2|SYST|203361|349.8|349.8|0|0|349.8|349.8|0|0|0|||Oct  8 2015  9:44AM
