101|4|01051|1|101||1747|803910||Oct 22 2011  4:00AM
101|4|01051|2|101||1747|||Oct 22 2011  4:00AM
101|4|01052|1|101||1747|803430||Oct 22 2011  4:00AM
101|4|01052|2|101||1747|||Oct 22 2011  4:00AM
101|4|01053|1|101||1747|803050||Oct 22 2011  4:00AM
101|4|01053|2|101||1747|||Oct 22 2011  4:00AM
101|4|01054|1|101||1747|803150||Oct 22 2011  4:00AM
101|4|01054|2|101||1747|||Oct 22 2011  4:00AM
101|4|01061|1|101||1747|803431||Oct 22 2011  4:00AM
101|4|01061|2|101||1747|||Oct 22 2011  4:00AM
101|4|01071|1|101||1747|803000||Oct 22 2011  4:00AM
101|4|01071|2|101||1747|||Oct 22 2011  4:00AM
101|4|01072|1|101||1747|807070||Oct 22 2011  4:00AM
101|4|01072|2|101||1747|||Oct 22 2011  4:00AM
101|4|01081|1|101|-1|1747|||Oct 22 2011  4:00AM
101|4|01081|2|101||1747|||Oct 22 2011  4:00AM
101|4|01082|1|101|-1|1747|||Oct 22 2011  4:00AM
101|4|01082|2|101||1747|||Oct 22 2011  4:00AM
101|4|01083|1|101|-1|1747|||Oct 22 2011  4:00AM
101|4|01083|2|101||1747|||Oct 22 2011  4:00AM
101|4|01084|1|101|-1|1747|||May 15 2013  1:27AM
101|4|01084|2|101||1747|||May 15 2013  1:10AM
101|4|01085|1|101|-1|1747|804960||Aug 13 2013 11:52AM
101|4|01085|2|101||1747|||Aug 12 2013 10:55PM
101|4|01086|1|101|2|1747|||Jun  5 2015 12:40PM
101|4|01086|2|101||1747|||Apr 23 2014  3:54PM
101|4|01087|1|101|2|1747|||Jul  6 2015  1:54PM
101|4|01087|2|101||1747|||Jul  6 2015  1:54PM
101|4|01088|1|101|-1|1747|||Jul 29 2015  2:53PM
101|4|01088|2|101||1747|||Jul 29 2015  2:53PM
101|4|01089|1|101|2|1747|||Aug  4 2015  4:04PM
101|4|01089|2|101||1747|||Aug  4 2015  4:04PM
101|4|01090|1|101|2|1747|803020||Nov 10 2015 10:04AM
101|4|01090|2|101||1747|||Nov 10 2015  9:53AM
101|4|01091|1|101|-1|1747|807040||Dec 15 2015  2:05PM
101|4|01091|2|101||1747|||Dec 14 2015  4:15PM
101|4|AIRFR|1|101|2|1747|804620||Oct 22 2011  4:00AM
101|4|AIRFR|2|101||1747|||Oct 22 2011  4:00AM
101|4|BANKF|1|101|2|1747|804640||Oct 22 2011  4:00AM
101|4|BANKF|2|101||1747|||Oct 22 2011  4:00AM
101|4|BRKFT|1|101|2|1747|804280||Oct 22 2011  4:00AM
101|4|BRKFT|2|101|2|1747|||Oct 22 2011  4:00AM
101|4|BUSML|1|101|2|1747|803100||Oct 22 2011  4:00AM
101|4|BUSML|2|101|2|1747|||Oct 22 2011  4:00AM
101|4|BUSPR|1|101|2|1747|807030||Oct 22 2011  4:00AM
101|4|BUSPR|2|101||1747|||Oct 22 2011  4:00AM
101|4|BUSXX|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|BUSXX|2|101||1747|||Oct 22 2011  4:00AM
101|4|CARMA|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|CARMA|2|101||1747|||Oct 22 2011  4:00AM
101|4|CARMI|1|101|2|1747|||Oct 22 2011  4:00AM
101|4|CARMI|2|101|2|1747|||Oct 22 2011  4:00AM
101|4|CAROL|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|CAROL|2|101||1747|||Oct 22 2011  4:00AM
101|4|CARRT|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|CARRT|2|101||1747|||Oct 22 2011  4:00AM
101|4|CARWA|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|CARWA|2|101||1747|||Oct 22 2011  4:00AM
101|4|CELPH|1|101|2|1747|802770||Oct 22 2011  4:00AM
101|4|CELPH|2|101||1747|||Oct 22 2011  4:00AM
101|4|CSHRN|1|101|2|1747|19103A||Oct 22 2011  4:00AM
101|4|CSHRN|2|101||1747|||Oct 22 2011  4:00AM
101|4|CURGL|1|101|2|1747|932099||Oct 22 2011  4:00AM
101|4|CURGL|2|101||1747|||Oct 22 2011  4:00AM
101|4|DINNR|1|101|2|1747|804280||Oct 22 2011  4:00AM
101|4|DINNR|2|101|2|1747|||Oct 22 2011  4:00AM
101|4|DUESX|1|101|2|1747|803310||Oct 22 2011  4:00AM
101|4|DUESX|2|101||1747|||Oct 22 2011  4:00AM
101|4|DUPLC|1|101|2|1747|804330||Oct 22 2011  4:00AM
101|4|DUPLC|2|101||1747|||Oct 22 2011  4:00AM
101|4|ENTOT|1|101|2|1747|803100||Oct 22 2011  4:00AM
101|4|ENTOT|2|101||1747|||Oct 22 2011  4:00AM
101|4|FXINC|1|101||1747|||Apr 13 2017 10:57PM
101|4|FXINC|2|101||1747|||Apr 13 2017 10:57PM
101|4|FXLDG|1|101|2|1747|804279||Jun  2 2015  6:10PM
101|4|FXLDG|2|101||1747|804279||Jun  2 2015  6:10PM
101|4|FXMLG|1|101|2|1747|804279||Jun  2 2015  6:10PM
101|4|FXMLG|2|101||1747|804279||Jun  2 2015  6:10PM
101|4|FXMLS|1|101|2|1747|804279||Jun  2 2015  6:10PM
101|4|FXMLS|2|101||1747|804279||Jun  2 2015  6:10PM
101|4|GASXX|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|GASXX|2|101||1747|||Oct 22 2011  4:00AM
101|4|GIFTS|1|101|2|1747|803070||Oct 22 2011  4:00AM
101|4|GIFTS|2|101||1747|||Oct 22 2011  4:00AM
101|4|INCTS|1|101|2|1747|804640||Oct 22 2011  4:00AM
101|4|INCTS|2|101||1747|||Oct 22 2011  4:00AM
101|4|JTRAN|1|101||1747|||Jan 21 2012  3:30AM
101|4|JTRAN|2|101||1747|||Jan 21 2012  3:30AM
101|4|LIMOS|1|101|2|1747|804670||Oct 22 2011  4:00AM
101|4|LIMOS|2|101||1747|||Oct 22 2011  4:00AM
101|4|LNDRY|1|101|2|1747|804640||Oct 22 2011  4:00AM
101|4|LNDRY|2|101||1747|||Oct 22 2011  4:00AM
101|4|LOCPH|1|101|2|1747|804271||Oct 22 2011  4:00AM
101|4|LOCPH|2|101||1747|||Oct 22 2011  4:00AM
101|4|LODNG|1|101|2|1747|804270||Oct 22 2011  4:00AM
